id,compound_id,base_rdkit_smiles,relation,aval,source,moe_washed,%C,FCharge,Weight,RBC
2252,126048022,O=C1[C@](CCCCN)NC(=O)[C@@](C)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,5.8446641,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](C)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.955612,3,625.776,9
2253,126048036,O=C1[C@](CCCCN)NC(=O)[C@@](C)NC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,5.1567674,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](C)NC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.92733,3,611.74896,9
2254,121686978,P(=O)(O)(O)/C(=N\N=C(N)N)/c1ccc(C)cc1,,4.8860564,wnv_protease_curated_ki.csv,P(=O)([O-])([O-])/C(=N\N=C(N)N)/c1ccc(C)cc1,96.14016,-2,256.202,2
2255,124931751,O=C(NCC(O)CN1CCCC1)c1cc(OCCN)c(C)cc1,,4.5934596,wnv_protease_curated_ki.csv,O=C(NC[C@](O)C[N+]1CCCC1)c1cc(OCC[N+])c(C)cc1,97.182434,2,321.42099,8
2256,121764840,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccc(C)cc1)CCCCN,,5.8239088,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccc(C)cc1)CCCC[N+],99.785995,3,518.70697,19
2257,125089700,P(O)(O)[C@@](NN=C(N)N)c1ccc(C)cc1,,4.8860564,wnv_protease_curated_ki.csv,P(O)(O)[C@@](NN=C(N)N)c1ccc(C)cc1,93.100998,0,242.21899,4
2258,121358813,Clc1ccc(C2[n+]3nc(SCc4ccccc4)nc([O-])c3-c3c(N2)ccc(C)c3)cc1,,5.3496923,wnv_protease_curated_ki.csv,Clc1ccc(C2=[N+]c3c(cc(C)cc3)[C@@]3C(O)=[N+]C(SCc4ccccc4)=NN23)cc1,71.012192,2,446.96201,4
2259,121764841,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1c(C)cccc1)CCCCN,,5.8239088,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1c(C)cccc1)CCCC[N+],99.785995,3,518.70697,19
2260,120919350,O=C(NC1CC1)/C(/C#N)=C/c1oc(N2CCOCC2)cc1,<,3.6989701,wnv_protease_curated_ki.csv,O=C(NC1CC1)/C(/C#N)=C/c1oc(N2CCOCC2)cc1,100,0,287.319,4
2261,120919280,O=C(N)/C(/C#N)=C/c1ccc(O)cc1,,4.3506651,wnv_protease_curated_ki.csv,O=C(N)/C(/C#N)=C/c1ccc(O)cc1,88.772217,0,188.18599,2
2262,121764826,O=C(N[C@](C(=O)NCCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,5.1426673,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.790161,3,518.70697,20
2263,20580973,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccc(-c2ccccc2)cc1)CCCCN,,5.6882463,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccc(-c2ccccc2)cc1)CCCC[N+],99.785988,3,580.77802,20
2264,121764851,Brc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cc1,,5.9208188,wnv_protease_curated_ki.csv,Brc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cc1,99.785995,3,583.57599,19
2265,121764849,FC(F)(F)c1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cc1,,6,wnv_protease_curated_ki.csv,FC(F)(F)c1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cc1,99.785973,3,572.677,19
2266,121764857,Clc1c(Cl)ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)c1,,6.3979402,wnv_protease_curated_ki.csv,Clc1c(Cl)ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])c1,99.786003,3,573.57001,19
2267,121764853,Clc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cc1,,5.6989698,wnv_protease_curated_ki.csv,Clc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cc1,99.786011,3,539.125,19
2268,121764856,Clc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)ccc(Cl)c1,,6.221849,wnv_protease_curated_ki.csv,Clc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])ccc(Cl)c1,99.785988,3,573.57001,19
2269,121764846,Fc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cc1,,5.6020598,wnv_protease_curated_ki.csv,Fc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cc1,99.78598,3,522.66998,19
2270,121764844,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccc(O)cc1)CCCCN,,6.0457573,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccc(O)cc1)CCCC[N+],99.464142,3,520.67902,19
2271,121764845,O=[N+]([O-])c1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cc1,,5.9208188,wnv_protease_curated_ki.csv,O=[N+]([O-])c1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cc1,99.785965,3,549.677,20
2272,121764842,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1cc2c(cc1)COC2)CCCCN,,6.09691,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1cc2c(cc1)COC2)CCCC[N+],99.785988,3,546.71698,19
2273,121764854,Clc1cc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)ccc1,,6.1191864,wnv_protease_curated_ki.csv,Clc1cc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])ccc1,99.785995,3,539.125,19
2274,121764858,Clc1c(Cl)cccc1CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN,,6.3467875,wnv_protease_curated_ki.csv,Clc1c(Cl)cccc1CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+],99.785973,3,573.57001,19
2275,121764847,Fc1cc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)ccc1,,5.9586072,wnv_protease_curated_ki.csv,Fc1cc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])ccc1,99.785965,3,522.66998,19
2276,121764839,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1c2c(ccc1)cccc2)CCCCN,,6.0861859,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1c2c(ccc1)cccc2)CCCC[N+],99.785988,3,554.73999,19
2277,121764824,O=C(N[C@](C(=O)NCCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,5.4089355,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.785995,3,504.67999,19
2278,121764852,Brc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cccc1,,6.0457573,wnv_protease_curated_ki.csv,Brc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cccc1,99.785973,3,583.57599,19
2279,121764855,Clc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cccc1,,6.154902,wnv_protease_curated_ki.csv,Clc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cccc1,99.78598,3,539.125,19
2280,121764848,Fc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=N)N)CCCCN)CCCCN)cccc1,,5.8538718,wnv_protease_curated_ki.csv,Fc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NCCCCNC(=[N+])N)CCCC[N+])CCCC[N+])cccc1,99.785934,3,522.66998,19
2281,121764822,O=C(N[C@](C(=O)NCCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,4.7958798,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.769318,3,490.65298,18
2282,121680966,O=C(N[C@](C(=O)N[C@](C=O)CCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccc(-c2ccccc2)cc1)CCCCN,,8.2218485,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)N[C@](C=O)CCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccc(-c2ccccc2)cc1)CCCC[N+],99.780449,3,608.78796,21
2283,121680965,O=C(N[C@](C(=O)N[C@](C=O)CCCNC(=N)N)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,8.0457573,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)N[C@](C=O)CCCNC(=[N+])N)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.780457,3,532.69,20
2284,123533138,O=C(N[C@@](CCCNC(=N)N)B(O)O)[C@@](NC(=O)c1ccccc1)c1cc(NC(=N)N)ccc1,,6.9208188,wnv_protease_curated_ki.csv,O=C(N[C@@](CCCNC(=[N+])N)B(O)O)[C@@](NC(=O)c1ccccc1)c1cc(NC(=[N+])N)ccc1,98.810234,2,468.32599,11
2285,123533137,O=C(N[C@@](CCCNC(=N)N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1ccc(CN)cc1,,7.0861859,wnv_protease_curated_ki.csv,O=C(N[C@@](CCCNC(=[N+])N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1ccc(C[N+])cc1,99.556145,2,454.33899,12
2286,123533136,O=C(N[C@@](CCCNC(=N)N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1ccc(N)cc1,,5.221849,wnv_protease_curated_ki.csv,O=C(N[C@@](CCCNC(=[N+])N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1ccc(N)cc1,99.947861,1,440.31198,11
2287,123533140,O=C(N[C@@](CCCNC(=N)N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1ccc(NC(=N)N)cc1,,7.1870866,wnv_protease_curated_ki.csv,O=C(N[C@@](CCCNC(=[N+])N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1ccc(NC(=[N+])N)cc1,99.108765,2,482.353,12
2288,123533139,O=C(N[C@@](CCCNC(=N)N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1cc(NC(=N)N)ccc1,,6.5228786,wnv_protease_curated_ki.csv,O=C(N[C@@](CCCNC(=[N+])N)B(O)O)[C@@](NC(=O)c1ccccc1)Cc1cc(NC(=[N+])N)ccc1,99.077812,2,482.353,12
2289,123068772,O=C(N[C@](C(=O)N[C@@](C(=O)N)c1ccc(OCc2ccccc2)cc1)CCCCN)[C@@](NC(=O)c1ccccc1)CCCNC(=N)N,,6.2708354,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)N[C@@](C(=O)N)c1ccc(OCc2ccccc2)cc1)CCCC[N+])[C@@](NC(=O)c1ccccc1)CCCNC(=[N+])N,99.861847,2,644.77698,19
2290,123068767,O=C(N[C@](C(=O)N[C@](C(=O)N)c1ccccc1)CCCCN)[C@@](NC(=O)c1ccccc1)CCCNC(=N)N,,4.3124709,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)N[C@](C(=O)N)c1ccccc1)CCCC[N+])[C@@](NC(=O)c1ccccc1)CCCNC(=[N+])N,99.861847,2,538.65302,16
2291,123068833,FC(F)(F)c1ccc(COc2ccc([C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)c3sccc3)CCCNC(=N)N)CCCCN)C(=O)N)cc2)cc1,,7.031517,wnv_protease_curated_ki.csv,FC(F)(F)c1ccc(COc2ccc([C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)c3sccc3)CCCNC(=[N+])N)CCCC[N+])C(=O)N)cc2)cc1,99.8619,2,718.802,19
2292,123068830,FC(F)(F)c1ccc(COc2ccc([C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)c3sccn3)CCCNC(=N)N)CCCCN)C(=O)N)cc2)cc1,,7.4089355,wnv_protease_curated_ki.csv,FC(F)(F)c1ccc(COc2ccc([C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)c3sccn3)CCCNC(=[N+])N)CCCC[N+])C(=O)N)cc2)cc1,99.861641,2,719.78998,19
2293,121764828,O=C(N[C@](C(=O)NCc1ccc(CNC(=N)N)cc1)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,4.7212462,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCc1ccc(CNC(=[N+])N)cc1)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.626129,3,552.724,18
2294,121764830,O=C(N[C@](C(=O)NCc1cc(CNC(=N)N)ccc1)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,4.6020598,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCc1cc(CNC(=[N+])N)ccc1)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.621277,3,552.724,18
2295,126211042,O=C1[C@](CCCCN)NC(=O)CCNC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,7.1636758,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)CCNC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.928459,3,611.74896,9
2296,126048047,O=C1[C@](CCCCN)NC(=O)CCNC(=O)Cc2cc(ccc2)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,4.2479515,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)CCNC(=O)Cc2cc(ccc2)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,93.618805,3,644.82196,9
2297,126211041,O=C1[C@](CCCCN)NC(=O)CNC(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.3297544,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)CNC(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.955551,3,611.74896,9
2298,126211040,O=C1[C@](CCCCN)NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.8894105,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.927094,3,597.72198,9
2299,126048046,O=C1[C@](CCCCN)NC(=O)CNC(=O)Cc2cc(ccc2)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,5.7544875,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)CNC(=O)Cc2cc(ccc2)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,93.618256,3,630.79498,9
2300,126211039,O=C1[C@](CCCCN)NC(=O)Cc2cc(ccc2)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.8601208,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)Cc2cc(ccc2)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.956085,3,630.79498,9
2301,126048042,O=C1[C@](CCCCN)NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](CC2CCCCC2)NC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.4034028,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](CC2CCCCC2)NC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,93.04129,3,726.96796,11
2302,126048043,O=C1[C@](CCCCN)NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](CCC2CCCCC2)NC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.6595559,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](CCC2CCCCC2)NC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,93.045639,3,740.995,12
2303,126048045,O=C1[C@](CCCCN)NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](CCc2ccccc2)NC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.4801722,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](CCc2ccccc2)NC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,93.02372,3,734.94696,12
2304,126048044,O=C1[C@](CCCCN)NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](Cc2ccccc2)NC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,7.1592669,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)Cc2cc(ccc2)CNC(=O)[C@@](Cc2ccccc2)NC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.967659,3,720.91998,11
2305,126048026,O=C1[C@](CCCCN)NC(=O)[C@@](CC2CCCCC2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.1337128,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](CC2CCCCC2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.955627,3,707.922,11
2306,126048030,O=C1[C@](CCCCN)NC(=O)[C@@](CCc2ccccc2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,5.8894105,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](CCc2ccccc2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.955643,3,715.901,12
2307,126048034,O=C1[C@](CCCCN)NC(=O)[C@@](Cc2ccccc2)CNC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,4.8297381,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](Cc2ccccc2)CNC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.928452,3,701.87396,11
2308,126048029,O=C1[C@](CCCCN)NC(=O)[C@@](Cc2ccccc2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,5.7166986,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](Cc2ccccc2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.955574,3,701.87396,11
2309,126048038,O=C1[C@](CCCCN)NC(=O)[C@@](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,4.7619538,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.927132,3,687.84698,11
2310,126048028,O=C1[C@](CCCCN)NC(=O)[C@@](c2ccccc2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.4306259,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@](c2ccccc2)NC(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.955406,3,687.84698,10
2311,126048035,O=C1[C@](CCCCN)NC(=O)[C@](Cc2ccccc2)CNC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,5.1877551,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@](Cc2ccccc2)CNC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.928452,3,701.87396,11
2312,126048039,O=C1[C@](CCCCN)NC(=O)[C@](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1,,6.1824346,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1,92.927132,3,687.84698,11
2313,126048027,O=C1[C@](CCCCN)NC(=O)[C@@]2N(C(=O)CCNC(=O)CNC(=O)[C@](NC(=N)N)CCCCNC(=O)[C@](CCCCN)N1)CCC2,,5.5867004,wnv_protease_curated_ki.csv,O=C1[C@](CCCC[N+])NC(=O)[C@@]2N(C(=O)CCNC(=O)CNC(=O)[C@](NC(=[N+])N)CCCCNC(=O)[C@](CCCC[N+])N1)CCC2,92.955826,3,651.81396,9
2314,121764860,Clc1c(Cl)ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NC(=O)C2CCC(NC(=N)N)CC2)CCCCN)CCCCN)c1,,6.8860564,wnv_protease_curated_ki.csv,Clc1c(Cl)ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NC(=O)C2CCC(NC(=[N+])N)CC2)CCCC[N+])CCCC[N+])c1,99.80294,3,627.61798,16
2315,121764859,Clc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NC(=O)C2CCC(NC(=N)N)CC2)CCCCN)CCCCN)ccc(Cl)c1,,6.8538718,wnv_protease_curated_ki.csv,Clc1c(CC(=O)N[C@](C(=O)N[C@](C(=O)NC(=O)C2CCC(NC(=[N+])N)CC2)CCCC[N+])CCCC[N+])ccc(Cl)c1,99.802917,3,627.61798,16
2316,121764861,Clc1c(Cl)cccc1CC(=O)N[C@](C(=O)N[C@](C(=O)NC(=O)C1CCC(NC(=N)N)CC1)CCCCN)CCCCN,,6.9208188,wnv_protease_curated_ki.csv,Clc1c(Cl)cccc1CC(=O)N[C@](C(=O)N[C@](C(=O)NC(=O)C1CCC(NC(=[N+])N)CC1)CCCC[N+])CCCC[N+],99.80291,3,627.61798,16
2317,125667407,SCCCCOc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCC2CCC(NC(=N)N)CC2)CCCCN)CCCCN)cc1,,6.4647059,wnv_protease_curated_ki.csv,SCCCCOc1ccc(CC(=O)N[C@](C(=O)N[C@](C(=O)NCC2CCC(NC(=[N+])N)CC2)CCCC[N+])CCCC[N+])cc1,99.692734,3,648.91797,22
2318,121764837,O=C(N[C@](C(=O)NCC1CCC(NC(=N)N)CC1)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,5.9208188,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCC1CCC(NC(=[N+])N)CC1)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.809021,3,544.745,17
2319,125138189,Clc1c(COc2ccc([C@](NC(=O)Cc3ccc(-c4ccccc4)cc3)C(=O)NCc3ccc(NC(=N)N)cc3)cc2)c(Cl)ccc1,,6,wnv_protease_curated_ki.csv,Clc1c(COc2ccc([C@](NC(=O)Cc3ccc(-c4ccccc4)cc3)C(=O)NCc3ccc(NC(=[N+])N)cc3)cc2)c(Cl)ccc1,99.101746,1,666.60901,12
2320,125605976,Clc1c(COc2ccc([C@](NC(=O)Cc3ccc(-c4ccccc4)cc3)C(=O)NCc3ccc(NC(=N)N)cc3)cc2)cc(Cl)cc1,,7,wnv_protease_curated_ki.csv,Clc1c(COc2ccc([C@](NC(=O)Cc3ccc(-c4ccccc4)cc3)C(=O)NCc3ccc(NC(=[N+])N)cc3)cc2)cc(Cl)cc1,99.101746,1,666.60901,12
2321,121764832,O=C(N[C@](C(=O)NCc1ccc(NC(=N)N)cc1)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,4.7958798,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCc1ccc(NC(=[N+])N)cc1)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],98.940742,3,538.69696,17
2322,121764834,O=C(N[C@](C(=O)NCc1cc(NC(=N)N)ccc1)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,4.6382723,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCc1cc(NC(=[N+])N)ccc1)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],98.87645,3,538.69696,17
2323,121764835,O=C(N[C@](C(=O)NCc1ccc(C(=N)N)cc1)CCCCN)[C@@](NC(=O)Cc1ccccc1)CCCCN,,4.9208188,wnv_protease_curated_ki.csv,O=C(N[C@](C(=O)NCc1ccc(C(=[N+])N)cc1)CCCC[N+])[C@@](NC(=O)Cc1ccccc1)CCCC[N+],99.826691,3,523.68201,17
2324,121687652,N(/N=C/C1CCC(/C=N/N=C(N)N)CC1)=C(N)N,,2.963371,wnv_protease_curated_ki.csv,N(/N=C/C1CCC(/C=N/N=C(N)N)CC1)=C(N)N,67.195618,0,252.326,4
